episode,mob_type,total_damage_dealt,total_health_lost,total_time,min_reward,max_reward,killed_mob,episode_time
363,Wolf,0.0,0.0,11.985988140106201,-599.0,0.0,False,599
364,Zombie,20.0,1.0,8.05397343635559,-413.0,0.0,True,403
365,Blaze,10.48064,16.666668,11.96094012260437,-595.0,0.0,False,595
366,Witch,0.0,16.999998,11.991750240325928,-599.0,101.0,False,599
367,Zombie,20.0,12.833334,10.388324737548828,-533.0,53.884149999999984,True,521
368,Skeleton,20.0,0.0,4.859314441680908,-242.0,40.27040000000002,True,243
369,Blaze,12.0,14.999998999999999,12.05433177947998,-601.0,16.0,False,601
370,Wolf,0.0,0.0,11.998134136199951,-600.0,0.0,False,600
371,Skeleton,20.0,0.0,2.143218994140625,-106.0,89.0,True,107
372,Zombie,20.0,17.999999,9.934659957885742,-497.0,0.0,True,498
373,Wolf,8.0,3.0,2.818500280380249,-168.0,16.0,True,140
374,Blaze,9.0,4.999998,11.968109607696533,-605.0,0.0,False,598
375,Zombie,17.26713,12.833334,11.98457670211792,-607.0,0.0,False,598
376,Skeleton,20.0,2.0,3.537923812866211,-190.0,98.0,True,178
377,Zombie,20.0,-3.0,5.543097972869873,-275.0,98.3200075,True,278
378,Zombie,20.0,0.0,11.732070922851562,-586.0,0.0,True,587
379,Witch,9.0,0.0,12.065432786941528,-615.0,97.0,False,601
380,Blaze,20.0,13.499998999999999,5.524285078048706,-285.0,70.0,True,278
381,Witch,0.0,19.83333397,11.956290006637573,-598.9999997,47.0,False,597
382,Skeleton,20.0,0.0,4.738569736480713,-238.0,9.0,True,238
383,Blaze,17.0,20.0,10.631635665893555,-529.0,4.0,False,527
384,Zombie,20.0,3.0,9.689364433288574,-507.0,0.0,True,483
385,Skeleton,20.0,0.0,2.0965847969055176,-105.0,101.0,True,106
386,Witch,26.0,0.0,3.292550563812256,-211.0,75.0,True,165
387,Blaze,20.0,0.0,5.0651695728302,-252.0,0.0,True,254
388,Skeleton,19.21599865,20.0,11.716418981552124,-584.0,0.0,False,584
389,Ghast,10.0,3.0,3.5272655487060547,-212.0,11.0,True,181
390,Wolf,8.0,18.1666665,7.5139000415802,-374.7135982,0.0,True,376
391,Zombie,13.7619605,17.0,6.394271373748779,-316.0,88.93604500000001,False,316
392,Skeleton,20.0,0.0,8.752729415893555,-435.0,0.0,True,436
393,Wolf,0.0,0.0,11.995355129241943,-600.0,0.0,False,600
394,Zombie,11.576,11.833333,11.995272874832153,-600.0,0.0,False,600
395,Wolf,0.0,0.0,11.994683742523193,-599.0,0.0,False,599
396,Wolf,8.0,0.0,2.2852931022644043,-115.0,4.0,True,116
397,Blaze,20.0,0.0,2.335871696472168,-116.0,45.0,True,117
398,Ghast,10.0,0.0,7.775228023529053,-388.0,4.0,True,389
399,Witch,6.0,1.0,11.971047639846802,-617.0,49.0,False,598
400,Skeleton,20.0,8.166665,4.496063947677612,-236.0,21.24000000000001,True,225
401,Wolf,8.0,0.0,0.9948513507843018,-59.0,70.0,True,50
402,Wolf,8.0,3.0,2.354057788848877,-148.0,0.0,True,117
403,Wolf,8.0,17.833331,8.46772575378418,-455.0,0.0,True,424
404,Blaze,20.0,0.0,3.0007643699645996,-150.0,48.0,True,151
405,Skeleton,20.0,4.166665999999999,7.323535442352295,-366.0,15.0,True,367
406,Wolf,8.0,14.833333,6.604809761047363,-350.9248,0.0,True,329
407,Zombie,20.0,0.0,5.055268287658691,-252.0,98.3200075,True,253
408,Skeleton,20.0,1.3333340000000007,5.621399164199829,-287.0,100.0,True,281
409,Blaze,14.0,3.8333319999999986,12.060017347335815,-601.0,1.0,False,601
410,Wolf,8.0,0.0,1.8471200466156006,-91.0,40.0,True,92
411,Wolf,8.0,4.0,4.201597690582275,-231.0,12.0,True,210
412,Ghast,10.0,0.0,3.113341808319092,-153.0,0.0,True,156
413,Skeleton,20.0,15.333336,11.570754528045654,-593.0,0.0,True,579
414,Ghast,10.0,0.0,5.98681902885437,-299.0,0.0,True,300
415,Zombie,20.0,0.0,8.841496706008911,-439.0,12.039205000000013,True,441
416,Ghast,7.3808001999999995,1.999999998503199e-06,11.968067169189453,-597.0,15.209599999999988,False,597
417,Blaze,12.0,1.0000019999999985,11.988484621047974,-599.0,0.0,False,599
418,Wolf,8.0,8.0,1.6243114471435547,-101.0,17.0,True,81
419,Ghast,10.0,0.0,8.236057758331299,-411.0,10.0,True,413
420,Wolf,8.0,2.0,0.6392087936401367,-54.0,67.0,True,33
421,Witch,5.149999999999999,1.0,12.052740812301636,-610.0,100.0,False,600
422,Zombie,20.0,12.833333,5.887122631072998,-305.0,39.04,True,295
423,Skeleton,20.0,1.1666659999999993,3.047683000564575,-165.0,120.0,True,154
424,Blaze,20.0,0.0,2.9118478298187256,-145.0,42.0,True,146
425,Zombie,14.370059000000001,0.0,11.963133096694946,-597.0,0.0,False,597
426,Skeleton,20.0,8.333336,8.42848825454712,-436.0,0.0,True,422
427,Skeleton,20.0,0.0,4.749684572219849,-236.0,0.0,True,238
428,Ghast,0.0,4.0,11.98808765411377,-599.0,0.0,False,599
429,Skeleton,20.0,1.0,2.326240062713623,-126.0,101.0,True,116
430,Wolf,8.0,0.0,0.7190392017364502,-35.0,84.0,True,36
431,Witch,5.0,0.8333319999999986,12.052082061767578,-603.0,31.0,False,600
432,Witch,0.0,18.833334,11.996948480606079,-654.0,15.240000000000009,False,600
433,Blaze,20.0,18.1666679,8.963704347610474,-456.999999,0.0,True,448
434,Ghast,10.0,0.0,9.104205846786499,-455.0,25.0,True,456
435,Skeleton,20.0,2.0,4.40175199508667,-234.0,101.0,True,221
436,Zombie,20.0,3.0,5.176493406295776,-272.0,99.3200075,True,257
437,Zombie,20.0,7.166665999999999,6.967230558395386,-348.0,98.3200075,True,350
438,Skeleton,20.0,3.0,7.079632520675659,-352.0,21.886399999999995,True,353
439,Zombie,13.553634599999999,17.833333,11.98518681526184,-599.0,100.3200075,False,599
440,Skeleton,20.0,3.1666659999999993,5.2338807582855225,-271.0,13.0,True,262
441,Blaze,11.0,18.833333,11.983704090118408,-597.0,14.0,False,597
442,Zombie,20.0,0.0,6.447667837142944,-322.0,67.3200075,True,324
443,Skeleton,20.0,0.0,5.430027484893799,-272.0,0.0,True,273
444,Wolf,8.0,2.0,0.9639322757720947,-67.0,52.0,True,49
445,Skeleton,20.0,15.166668,9.558710098266602,-477.0,10.0,True,477
446,Ghast,10.0,0.0,0.6802608966827393,-32.0,116.0,True,34
447,Wolf,8.0,0.0,1.0613620281219482,-53.0,66.0,True,54
448,Ghast,10.0,5.5,8.053186655044556,-403.0,0.0,True,403
449,Witch,0.0,2.5,11.965084075927734,-605.0,65.0,False,598
450,Zombie,20.0,6.999998,8.825961828231812,-440.0,4.039205000000013,True,442
451,Ghast,10.0,0.0,9.52617621421814,-474.0,0.0,True,476
452,Blaze,20.0,1.8333340000000007,8.687697887420654,-434.0,100.0,True,435
453,Blaze,20.0,13.833334,9.11693263053894,-454.0,101.0,True,454
454,Wolf,8.0,3.0,1.2649590969085693,-92.0,26.0,True,64
455,Zombie,20.0,-3.0,2.0817694664001465,-103.0,54.84,True,104
456,Blaze,12.828479999999999,9.333336,12.047463178634644,-601.0,6.0,False,601
457,Witch,26.0,0.0,7.7726218700408936,-430.0,87.0,True,390
458,Witch,9.0,0.6666680000000014,11.962388038635254,-618.0,103.0,False,599
459,Blaze,0.0,20.0,5.082733154296875,-251.0,0.0,False,251
460,Blaze,8.0,8.833334,12.00990343093872,-601.0,0.0,False,601
461,Blaze,3.0,6.666665999999999,11.991839170455933,-598.0,0.0,False,598
462,Ghast,10.0,0.0,5.674992322921753,-284.0,99.0,True,284
463,Wolf,8.0,4.0,2.9478111267089844,-168.0,27.0,True,146
464,Zombie,20.0,0.0,2.3360135555267334,-116.0,98.3200075,True,117
465,Ghast,9.0,0.0,11.97419810295105,-598.0,8.0,False,598
466,Blaze,6.480639999999999,20.0,11.982745885848999,-616.0,1.209600000000016,False,599
467,Witch,26.0,0.0,6.0002593994140625,-300.0,35.0,True,301
468,Witch,6.0,1.0,11.980902910232544,-640.0,11.0,False,599
469,Zombie,20.0,13.833333,4.427851438522339,-226.0,59.98607000000001,True,222
470,Wolf,8.0,0.0,1.0819296836853027,-54.0,65.0,True,55
471,Zombie,20.0,12.833332,6.374634742736816,-341.0,7.100000000000019,True,319
472,Zombie,20.0,-3.0,3.7874224185943604,-188.0,97.3200075,True,188
473,Skeleton,16.12576,20.0,4.085884094238281,-201.0,101.0,False,201
474,Ghast,10.0,0.0,10.308876514434814,-512.0,0.0,True,515
475,Blaze,20.0,14.000002,8.332125186920166,-416.0,93.0,True,417
476,Wolf,8.0,1.0,1.4718470573425293,-84.0,0.0,True,74
477,Skeleton,20.0,2.8333340000000007,6.939143657684326,-346.0,0.0,True,347
478,Blaze,20.0,7.0,3.9135475158691406,-209.0,35.0,True,196
479,Blaze,20.0,0.0,4.3067686557769775,-215.0,28.0,True,216
480,Skeleton,20.0,13.166667,10.116526365280151,-504.0,44.0,True,505
481,Zombie,20.0,4.0,6.081151247024536,-327.0,0.0,True,303
482,Witch,26.0,0.0,6.358609914779663,-356.0,9.0,True,318
483,Skeleton,20.0,0.0,2.8654396533966064,-141.0,51.0,True,142
484,Blaze,20.0,14.333334,5.225600719451904,-259.0,7.0,True,261
485,Zombie,9.707033,20.0,9.491977214813232,-476.66667,0.0,False,469
486,Zombie,20.0,0.0,6.073868989944458,-301.0,0.0,True,302
487,Zombie,20.0,9.166664,9.366859197616577,-467.0,0.0,True,469
488,Blaze,20.0,0.0,4.398126125335693,-220.0,28.0,True,220
489,Skeleton,20.0,0.0,5.331630706787109,-265.0,0.0,True,266
490,Zombie,20.0,0.0,7.005842208862305,-350.9601799245,20.04,True,351
491,Zombie,20.0,0.0,8.951743602752686,-445.0,0.0,True,447
492,Witch,5.0,5.333335999999999,11.984056234359741,-648.0,3.0,False,599
493,Skeleton,3.0,20.0,8.369354009628296,-416.333349,0.0,False,416
494,Skeleton,20.0,2.0,5.51588249206543,-292.0,0.0,True,276
495,Skeleton,20.0,2.8333340000000007,7.0130157470703125,-350.0,81.0,True,351
496,Wolf,8.0,1.0,3.7795774936676025,-191.0,0.0,True,189
497,Witch,12.599998,6.333334000000001,11.994580507278442,-599.0,0.0,False,599
498,Witch,0.0,3.6666659999999993,11.99668288230896,-618.0,0.0,False,599
499,Witch,3.0,6.333334000000001,12.0033438205719,-610.0,26.0,False,600
500,Skeleton,19.41600037,20.0,7.652387619018555,-379.0,0.0,False,379
