episode,mob_type,total_damage_dealt,total_health_lost,total_time,min_reward,max_reward,killed_mob,episode_time
362,Zombie,20.0,0.0,2.7999091148376465,-8.909482499999992,87.5043,True,141
363,Blaze,20.0,0.0,3.285309314727783,0.0,105.0,True,165
364,Ghast,10.0,0.0,10.873401641845703,-80.0,150.0,True,544
365,Skeleton,20.0,1.0,7.435387849807739,-20.0,90.0,True,371
366,Ghast,10.0,0.0,0.5036132335662842,0.0,125.639985,True,26
367,Ghast,9.48063993,0.0,12.007303237915039,-60.0,60.0,False,599
368,Wolf,8.0,3.0,1.243600845336914,-40.0,105.0,True,63
369,Zombie,20.0,0.0,3.7528841495513916,-30.0,103.3200075,True,187
370,Wolf,5.6064,20.0,8.44060492515564,-40.000000000000014,31.886399999999995,False,421
371,Wolf,8.0,5.0,3.332030773162842,-40.0,105.0,True,167
372,Zombie,20.0,2.0,4.426008462905884,-30.0,103.3200075,True,224
373,Witch,11.0,5.833334000000001,12.051846742630005,-60.0,150.0,False,599
374,Zombie,20.0,6.166665999999999,5.179483652114868,-30.0,88.56000300000001,True,260
375,Wolf,0.0,0.0,12.001052141189575,0.0,0.0,False,599
376,Zombie,20.0,2.0,2.990550994873047,-30.0,79.859985,True,150
377,Witch,4.149999999999999,16.166666,11.924401760101318,-60.0,70.0,False,595
378,Ghast,10.0,0.0,6.49367618560791,0.0,105.0,True,325
379,Zombie,20.0,0.0,4.2462780475616455,-30.0,147.6000105,True,213
380,Skeleton,20.0,-2.0,5.841964483261108,-20.0,80.27040000000002,True,292
381,Wolf,0.0,0.0,11.980311393737793,-10.0,10.0,False,598
382,Witch,0.0,16.166668,11.992169618606567,-60.0,150.0,False,599
383,Blaze,20.0,0.0,4.806335926055908,-10.0,75.0,True,241
384,Wolf,0.0,0.0,11.977124452590942,0.0,0.0,False,597
385,Zombie,20.0,-3.0,4.576510906219482,-10.0,103.31999550000002,True,229
386,Witch,16.299999,10.166668,12.04292607307434,-60.0,119.99998499999998,False,600
387,Zombie,20.0,16.666666,6.521713972091675,-30.000000000000007,102.84,True,327
388,Zombie,20.0,10.833333,6.968228340148926,-30.0,132.84,True,348
389,Blaze,20.0,0.0,1.7585344314575195,0.0,165.0,True,88
390,Blaze,3.480640000000001,17.833334,11.985990762710571,-60.0,32.209600000000016,False,598
391,Zombie,5.2236270000000005,7.833330999999999,11.993695974349976,-30.0,23.202405000000006,False,598
392,Ghast,0.0,0.0,12.040799140930176,-60.0,10.0,False,600
393,Witch,0.0,5.833334000000001,12.062662601470947,-70.0,135.0,False,600
394,Skeleton,20.0,12.999998999999999,6.422757148742676,-20.0,85.0,True,322
395,Ghast,10.0,3.0,0.7038905620574951,-30.0,150.0,True,36
396,Witch,1.0,1.0,12.057701349258423,-60.0,120.0,False,600
397,Zombie,17.4107747,20.0,7.480142831802368,-40.0,103.3200075,False,372
398,Zombie,20.0,6.666665999999999,6.670869827270508,-30.0,73.8000075,True,334
399,Zombie,20.0,0.0,4.560691595077515,-30.0,147.6,True,228
400,Blaze,20.0,1.1666680000000014,7.621060132980347,-60.0,75.0,True,382
401,Ghast,10.0,0.0,2.3181893825531006,-60.0,150.0,True,117
402,Blaze,12.624000500000001,20.0,10.562458515167236,-60.0,60.00001500000002,False,525
403,Blaze,0.0,20.0,3.05338191986084,-50.0,0.0,False,152
404,Blaze,0.0,20.0,10.856734037399292,-60.0,10.0,False,544
405,Skeleton,20.0,0.0,4.430559873580933,0.0,120.0,True,222
406,Wolf,8.0,0.0,2.8465967178344727,-10.0,90.0,True,141
407,Skeleton,20.0,0.16666599999999931,4.3750317096710205,-20.0,123.70078500000001,True,219
408,Zombie,20.0,1.0,6.357940912246704,-30.0,88.56,True,318
409,Zombie,20.0,0.0,5.754793405532837,-30.0,147.6000105,True,285
410,Blaze,20.0,2.1666659999999993,11.379670143127441,-60.0,105.0,True,568
411,Ghast,10.0,15.833333,9.8522469997406,-60.0,60.0,True,493
412,Skeleton,20.0,0.0,4.4893999099731445,-20.0,75.0,True,226
413,Skeleton,20.0,1.6666659999999993,6.911599159240723,-20.0,90.0,True,346
414,Blaze,20.0,0.0,2.110738754272461,-60.0,150.0,True,104
415,Blaze,20.0,13.166668,6.836880683898926,-60.0,90.0,True,342
416,Zombie,20.0,0.0,4.165323257446289,0.0,132.84,True,209
417,Ghast,10.0,5.0,5.697422742843628,-60.0,105.0,True,284
418,Witch,1.0,0.0,12.004443883895874,-60.0,135.0,False,599
419,Witch,8.219840999999999,10.166667,11.969259262084961,-60.00000000000003,120.0,False,597
420,Skeleton,20.0,7.833330999999999,6.2279181480407715,-20.000000000000018,75.0,True,311
421,Blaze,20.0,11.5,7.837646007537842,-60.0,60.0,True,392
422,Witch,0.0,2.3333340000000007,11.99659252166748,-70.0,120.0,False,595
423,Skeleton,20.0,0.0,2.8262782096862793,-20.0,105.0,True,142
424,Zombie,20.0,0.0,4.355207920074463,-30.0,103.3199955,True,218
425,Witch,5.0,3.1666680000000014,12.059868812561035,-60.0,135.0,False,600
426,Skeleton,20.0,0.0,3.045154571533203,-20.0,45.0,True,152
427,Ghast,6.0,0.0,11.978159189224243,-60.0,60.0,False,597
428,Ghast,10.0,1.0,1.5991930961608887,-60.0,120.0,True,80
429,Witch,0.0,0.0,12.069148778915405,-60.0,90.0,False,601
430,Zombie,20.0,1.0,1.7944152355194092,-30.0,162.579985,True,91
431,Wolf,8.0,7.16667,8.215543031692505,-40.0,30.0,True,410
432,Skeleton,20.0,0.0,4.742409706115723,-20.0,75.0,True,238
433,Ghast,10.0,0.0,9.89577841758728,-20.0,105.0,True,495
434,Ghast,10.0,0.0,0.6332709789276123,0.0,105.0,True,30
435,Witch,0.0,2.3333319999999986,11.933414459228516,-60.0,90.0,False,595
436,Witch,12.0,19.166667,12.052082061767578,-70.0,150.0,False,600
437,Witch,5.0,15.166668,12.024611473083496,-60.0,65.0,False,600
438,Wolf,8.0,12.0,10.329379081726074,-40.0,60.0,True,515
439,Witch,0.0,11.333334,11.988452196121216,-60.0,105.0,False,598
440,Ghast,10.0,10.666665,6.905369520187378,-60.0,75.0,True,346
441,Witch,6.480640000000001,2.5000019999999985,11.962580919265747,-60.0,150.0,False,596
442,Ghast,10.0,1.0,0.5435764789581299,-10.0,105.0,True,27
443,Blaze,0.0,20.0,5.552817344665527,-60.0,10.0,False,277
444,Wolf,0.0,0.0,12.023771047592163,0.0,0.0,False,599
445,Ghast,10.0,0.0,0.6138691902160645,0.0,150.0,True,29
446,Blaze,20.0,0.0,4.938511371612549,-10.0,90.0,True,247
447,Skeleton,20.0,3.6666680000000014,4.549065589904785,-20.0,150.000000165,True,226
448,Wolf,7.40896,2.0,11.96596384048462,-40.0,90.0,False,596
449,Zombie,20.0,0.0,3.34407639503479,0.0,103.3200075,True,167
450,Zombie,20.0,7.000002,6.99945592880249,-30.0,118.08,True,351
451,Ghast,10.0,0.0,6.772960186004639,-60.0,127.7904,True,338
452,Skeleton,20.0,1.0,5.772502422332764,-20.0,150.0,True,289
453,Zombie,20.0,1.0,4.102656602859497,-30.0,147.59999999999997,True,206
454,Skeleton,20.0,10.000002,8.687621831893921,-20.000000000000018,92.09758500000001,True,434
455,Witch,0.0,5.333334000000001,11.950587034225464,-60.0,90.0,False,597
456,Witch,4.0,0.8333319999999986,12.077468156814575,-60.0,150.0,False,601
457,Skeleton,20.0,17.833334,9.61034345626831,-20.0,69.51839999999999,True,481
458,Zombie,20.0,0.0,3.398484230041504,-30.0,103.3200075,True,170
459,Ghast,0.0,0.0,11.98121690750122,-20.0,10.0,False,597
460,Ghast,10.0,1.1666659999999993,4.337561845779419,-60.0,105.0,True,216
461,Ghast,10.0,0.0,3.4416391849517822,-60.0,105.00000150000001,True,171
462,Ghast,10.0,0.0,5.377357244491577,-60.0,90.0,True,268
463,Zombie,20.0,2.1666659999999993,6.215452671051025,-30.0,73.80001499999999,True,309
464,Wolf,8.0,4.0,3.591411828994751,-40.0,27.585599999999996,True,180
465,Ghast,10.0,0.0,1.8146154880523682,-10.0,105.0,True,91
466,Blaze,20.0,1.6666680000000014,6.624894618988037,-60.0,150.0,True,332
467,Ghast,10.0,4.833333,8.500328302383423,-60.0,80.2703895,True,424
468,Skeleton,20.0,0.0,5.63939356803894,-20.0,150.0,True,283
469,Ghast,10.0,0.0,1.9993722438812256,0.0,105.0,True,100
470,Skeleton,20.0,0.0,4.893126487731934,-20.0,103.1136,True,245
471,Wolf,8.0,0.0,2.5000438690185547,-40.0,60.0,True,124
472,Witch,5.0,15.499998,12.036375522613525,-60.0,75.0,False,600
473,Wolf,8.0,1.0,1.806859016418457,-10.0,75.0,True,91
474,Ghast,10.0,0.0,0.5032069683074951,0.0,150.0,True,27
475,Zombie,20.0,0.5,2.6976518630981445,-30.0,103.3200075,True,135
476,Ghast,10.0,0.0,2.5551557540893555,0.0,90.0,True,128
477,Skeleton,20.0,0.0,3.738797426223755,0.0,75.0,True,188
478,Zombie,20.0,0.0,2.316119432449341,-30.0,78.959985,True,116
479,Wolf,8.0,0.0,9.205053806304932,0.0,90.0,True,462
480,Zombie,20.0,11.333333,8.478585243225098,-30.0,118.07999999999998,True,424
481,Blaze,18.0,16.0,12.0094153881073,-50.0,90.0,False,600
482,Zombie,20.0,0.0,7.888376712799072,-30.0,73.800006,True,395
483,Zombie,20.0,0.0,3.691746950149536,-30.0,118.08,True,185
484,Wolf,7.0,20.0,6.640542268753052,-40.00000000000001,45.0,False,327
485,Skeleton,20.0,1.0,3.737710475921631,-20.0,120.0,True,185
486,Blaze,20.0,0.0,10.452533483505249,-50.0,120.0,True,523
487,Ghast,10.0,0.0,2.0329842567443848,0.0,150.0,True,102
488,Witch,3.0,2.3333340000000007,11.96577763557434,-70.0,105.0,False,598
489,Witch,13.839039,6.500002,12.070815086364746,-60.00001500000002,150.0,False,600
490,Ghast,10.0,0.0,0.7772262096405029,-10.0,105.0,True,39
491,Witch,5.0,11.333334,11.98783564567566,-70.0,135.0,False,598
492,Blaze,11.0,20.0,4.625087261199951,-60.0,120.0,False,223
493,Zombie,20.0,0.0,6.6247804164886475,-30.0,103.32001499999998,True,332
494,Witch,0.0,4.166668,11.999451637268066,-60.0,105.0,False,599
495,Ghast,10.0,14.999998999999999,6.113221883773804,-60.0,90.0,True,305
496,Skeleton,20.0,14.833334,10.432964563369751,-20.0,75.0,True,522
497,Wolf,8.0,0.0,6.603604555130005,0.0,60.0,True,329
498,Zombie,20.0,0.0,6.757181406021118,-30.0,118.08000150000001,True,339
499,Skeleton,15.0,0.0,11.969656705856323,-20.0,135.0,False,597
500,Ghast,6.12576,0.0,12.02016282081604,-50.0,60.0,False,599
